protein_group,sequence_count
sp|P04259|K2C6B_HUMAN;sp|P48668|K2C6C_HUMAN,2
sp|P04264|K2C1_HUMAN,44
sp|P04264|K2C1_HUMAN;sp|P35908|K22E_HUMAN,1
sp|P04264|K2C1_HUMAN;sp|P35908|K22E_HUMAN;sp|Q7Z794|K2C1B_HUMAN,1
sp|P04271|S100B_HUMAN,2
sp|P04275|VWF_HUMAN,13
sp|P04278|SHBG_HUMAN,2
sp|P04279|SEMG1_HUMAN,2
sp|P04350|TBB4A_HUMAN,6
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN,3
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BUF5|TBB6_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,3
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q3ZCM7|TBB8_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|Q9BUF5|TBB6_HUMAN,2
sp|P04406|G3P_HUMAN,33
sp|P04424|ARLY_HUMAN,9
sp|P04430|KV116_HUMAN,1
sp|P04439|HLAA_HUMAN,5
sp|P04440|DPB1_HUMAN,5
sp|P04554|PRM2_HUMAN,1
sp|P04626|ERBB2_HUMAN,3
sp|P04628|WNT1_HUMAN,3
sp|P04632|CPNS1_HUMAN,9
sp|P04632|CPNS1_HUMAN;sp|Q96L46|CPNS2_HUMAN,2
sp|P04637|P53_HUMAN,1
sp|P04746|AMYP_HUMAN;sp|P0DTE7|AMY1B_HUMAN;sp|P0DTE8|AMY1C_HUMAN;sp|P0DUB6|AMY1A_HUMAN;sp|P19961|AMY2B_HUMAN,3
sp|P04792|HSPB1_HUMAN,14
sp|P04839|CY24B_HUMAN,12
sp|P04843|RPN1_HUMAN,34
sp|P04844|RPN2_HUMAN,17
sp|P04899|GNAI2_HUMAN,13
sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P09471|GNAO_HUMAN;sp|P63096|GNAI1_HUMAN,1
sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P63096|GNAI1_HUMAN,4
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,2
sp|P04908|H2A1B_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN,2
sp|P04920|B3A2_HUMAN,7
sp|P05023|AT1A1_HUMAN,25
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN,3
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN,1
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN;sp|P54707|AT12A_HUMAN;sp|Q13733|AT1A4_HUMAN,3
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN,4
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN;sp|Q13733|AT1A4_HUMAN,2
sp|P05023|AT1A1_HUMAN;sp|P50993|AT1A2_HUMAN,1
sp|P05023|AT1A1_HUMAN;sp|P50993|AT1A2_HUMAN;sp|Q13733|AT1A4_HUMAN,1
sp|P05026|AT1B1_HUMAN,7
sp|P05062|ALDOB_HUMAN,5
sp|P05067|A4_HUMAN,4
sp|P05067|A4_HUMAN;sp|Q06481|APLP2_HUMAN,1
sp|P05089|ARGI1_HUMAN,2
sp|P05090|APOD_HUMAN,5
sp|P05091|ALDH2_HUMAN,24
sp|P05107|ITB2_HUMAN,18
sp|P05107|ITB2_HUMAN;sp|P26010|ITB7_HUMAN,1
sp|P05109|S10A8_HUMAN,8
sp|P05114|HMGN1_HUMAN,6
sp|P05129|KPCG_HUMAN,3
sp|P05129|KPCG_HUMAN;sp|P05771|KPCB_HUMAN,1
sp|P05141|ADT2_HUMAN,7
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN,2
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN,4
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN;sp|Q9H0C2|ADT4_HUMAN,2
sp|P05141|ADT2_HUMAN;sp|P12236|ADT3_HUMAN,3
sp|P05154|IPSP_HUMAN,4
sp|P05155|IC1_HUMAN,9
sp|P05156|CFAI_HUMAN,9
sp|P05160|F13B_HUMAN,2
sp|P05161|ISG15_HUMAN,4
sp|P05162|LEG2_HUMAN,1
sp|P05164|PERM_HUMAN,28
sp|P05164|PERM_HUMAN;sp|P11678|PERE_HUMAN,5
sp|P05165|PCCA_HUMAN,26
sp|P05166|PCCB_HUMAN,13
sp|P05186|PPBT_HUMAN,9
sp|P05198|IF2A_HUMAN,21
sp|P05204|HMGN2_HUMAN,5
sp|P05362|ICAM1_HUMAN,15
sp|P05386|RLA1_HUMAN,2
sp|P05386|RLA1_HUMAN;sp|P05387|RLA2_HUMAN,1
sp|P05387|RLA2_HUMAN,8
sp|P05388|RLA0_HUMAN,7
sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN,8
sp|P05412|JUN_HUMAN,1
sp|P05412|JUN_HUMAN;sp|P17535|JUND_HUMAN,1
sp|P05413|FABPH_HUMAN,2
sp|P05423|RPC4_HUMAN,3
sp|P05452|TETN_HUMAN,7
sp|P05455|LA_HUMAN,23
sp|P05538|DQB2_HUMAN,1
sp|P05543|THBG_HUMAN,2
sp|P05546|HEP2_HUMAN,10
sp|P05556|ITB1_HUMAN,16
sp|P05771|KPCB_HUMAN,7
sp|P05771|KPCB_HUMAN;sp|P17252|KPCA_HUMAN,3
sp|P05771|KPCB_HUMAN;sp|P17252|KPCA_HUMAN;sp|Q04759|KPCT_HUMAN;sp|Q05655|KPCD_HUMAN,1
sp|P05783|K1C18_HUMAN,40
sp|P05783|K1C18_HUMAN;sp|P08727|K1C19_HUMAN,1
sp|P05783|K1C18_HUMAN;sp|Q92764|KRT35_HUMAN,1
sp|P05787|K2C8_HUMAN,50
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN,1
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1
sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P14136|GFAP_HUMAN;sp|P19013|K2C4_HUMAN;sp|Q6KB66|K2C80_HUMAN,1
sp|P05937|CALB1_HUMAN,2
sp|P05937|CALB1_HUMAN;sp|P22676|CALB2_HUMAN,1
sp|P05976|MYL1_HUMAN,2
sp|P05976|MYL1_HUMAN;sp|P08590|MYL3_HUMAN,2
sp|P05981|HEPS_HUMAN,1
sp|P05997|CO5A2_HUMAN,37
sp|P06127|CD5_HUMAN,1
sp|P06132|DCUP_HUMAN,6
sp|P06213|INSR_HUMAN;sp|P08069|IGF1R_HUMAN;sp|P14616|INSRR_HUMAN,1
sp|P06239|LCK_HUMAN,6
sp|P06239|LCK_HUMAN;sp|P06241|FYN_HUMAN;sp|P07947|YES_HUMAN;sp|P12931|SRC_HUMAN,1
sp|P06241|FYN_HUMAN,4
sp|P06241|FYN_HUMAN;sp|P07947|YES_HUMAN,1
sp|P06241|FYN_HUMAN;sp|P07947|YES_HUMAN;sp|P07948|LYN_HUMAN;sp|P08631|HCK_HUMAN;sp|P12931|SRC_HUMAN,1
sp|P06241|FYN_HUMAN;sp|P07947|YES_HUMAN;sp|P12931|SRC_HUMAN,1
sp|P06280|AGAL_HUMAN,7
sp|P06310|KV230_HUMAN,1
sp|P06312|KV401_HUMAN,2
sp|P06340|DOA_HUMAN,1
sp|P06396|GELS_HUMAN,31
sp|P06400|RB_HUMAN,6
sp|P06454|PTMA_HUMAN,6
sp|P06493|CDK1_HUMAN,8
sp|P06576|ATPB_HUMAN,32
sp|P06681|CO2_HUMAN,9
sp|P06702|S10A9_HUMAN,9
sp|P06703|S10A6_HUMAN,7
sp|P06727|APOA4_HUMAN,32
sp|P06729|CD2_HUMAN,2
sp|P06730|IF4E_HUMAN,6
sp|P06731|CEAM5_HUMAN,4
sp|P06731|CEAM5_HUMAN;sp|P13688|CEAM1_HUMAN;sp|P31997|CEAM8_HUMAN,1
sp|P06732|KCRM_HUMAN,3
sp|P06733|ENOA_HUMAN,30
sp|P06733|ENOA_HUMAN;sp|P09104|ENOG_HUMAN;sp|P13929|ENOB_HUMAN,3
sp|P06734|FCER2_HUMAN,4
sp|P06737|PYGL_HUMAN,16
sp|P06737|PYGL_HUMAN;sp|P11216|PYGB_HUMAN;sp|P11217|PYGM_HUMAN,5
sp|P06744|G6PI_HUMAN,21
sp|P06744|G6PI_HUMAN;sp|Q8N196|SIX5_HUMAN,1
sp|P06748|NPM_HUMAN,11
sp|P06753|TPM3_HUMAN,12
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN,8
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,1
sp|P06753|TPM3_HUMAN;sp|P09493|TPM1_HUMAN,4
sp|P06753|TPM3_HUMAN;sp|P67936|TPM4_HUMAN,2
sp|P06756|ITAV_HUMAN,15
sp|P06865|HEXA_HUMAN,10
sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q8N257|H2B3B_HUMAN,2
sp|P07093|GDN_HUMAN,5
sp|P07098|LIPF_HUMAN,2
sp|P07099|HYEP_HUMAN,13
sp|P07108|ACBP_HUMAN,4
sp|P07148|FABPL_HUMAN,1
sp|P07195|LDHB_HUMAN,14
sp|P07196|NFL_HUMAN,7
sp|P07196|NFL_HUMAN;sp|P07197|NFM_HUMAN;sp|P08670|VIME_HUMAN;sp|P12036|NFH_HUMAN;sp|P17661|DESM_HUMAN;sp|Q16352|AINX_HUMAN,1
sp|P07196|NFL_HUMAN;sp|P07197|NFM_HUMAN;sp|Q16352|AINX_HUMAN,1
sp|P07197|NFM_HUMAN,8
sp|P07199|CENPB_HUMAN,3
sp|P07202|PERT_HUMAN,6
sp|P07203|GPX1_HUMAN,10
sp|P07205|PGK2_HUMAN,6
sp|P07225|PROS_HUMAN,7
sp|P07237|PDIA1_HUMAN,30
sp|P07288|KLK3_HUMAN,4
sp|P07305|H10_HUMAN,9
sp|P07311|ACYP1_HUMAN,2
sp|P07327|ADH1A_HUMAN,2
sp|P07339|CATD_HUMAN,17
sp|P07355|ANXA2_HUMAN,8
sp|P07357|CO8A_HUMAN,6
sp|P07358|CO8B_HUMAN,8
sp|P07360|CO8G_HUMAN,8
sp|P07384|CAN1_HUMAN,26
sp|P07437|TBB5_HUMAN,7
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P07437|TBB5_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,3
sp|P07476|INVO_HUMAN,3
sp|P07477|TRY1_HUMAN,1
sp|P07477|TRY1_HUMAN;sp|Q9BYE2|TMPSD_HUMAN,1
sp|P07585|PGS2_HUMAN,17
sp|P07585|PGS2_HUMAN;sp|P21810|PGS1_HUMAN,1
sp|P07602|SAP_HUMAN,10
sp|P07686|HEXB_HUMAN,13
sp|P07711|CATL1_HUMAN,1
sp|P07737|PROF1_HUMAN,12
sp|P07738|PMGE_HUMAN,8
sp|P07741|APT_HUMAN,9
sp|P07766|CD3E_HUMAN,1
sp|P07814|SYEP_HUMAN,55
sp|P07858|CATB_HUMAN,7
sp|P07900|HS90A_HUMAN,28
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN,3
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG1|HS904_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN,3
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN;sp|Q58FG0|HS905_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG0|HS905_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG0|HS905_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|Q14568|HS902_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|Q58FG0|HS905_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|Q58FG1|HS904_HUMAN,2
sp|P07902|GALT_HUMAN,7
sp|P07910|HNRPC_HUMAN,11
sp|P07911|UROM_HUMAN,1
sp|P07919|QCR6_HUMAN,3
sp|P07942|LAMB1_HUMAN,32
sp|P07947|YES_HUMAN,4
sp|P07947|YES_HUMAN;sp|P07948|LYN_HUMAN;sp|P08631|HCK_HUMAN;sp|P12931|SRC_HUMAN,1
sp|P07947|YES_HUMAN;sp|P12931|SRC_HUMAN,2
sp|P07948|LYN_HUMAN,13
sp|P07948|LYN_HUMAN;sp|P08631|HCK_HUMAN,1
sp|P07951|TPM2_HUMAN,3
sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN,3
sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,3
sp|P07954|FUMH_HUMAN,16
sp|P07996|TSP1_HUMAN,23
sp|P07996|TSP1_HUMAN;sp|P35442|TSP2_HUMAN,2
sp|P07996|TSP1_HUMAN;sp|P35442|TSP2_HUMAN;sp|P49746|TSP3_HUMAN,1
sp|P08123|CO1A2_HUMAN,61
sp|P08133|ANXA6_HUMAN,49
sp|P08134|RHOC_HUMAN,1
sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN,4
sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN;sp|P62745|RHOB_HUMAN,1
sp|P08151|GLI1_HUMAN,3
sp|P08185|CBG_HUMAN,2
sp|P08195|4F2_HUMAN,16
sp|P08236|BGLR_HUMAN,9
sp|P08237|PFKAM_HUMAN,17
sp|P08237|PFKAM_HUMAN;sp|P17858|PFKAL_HUMAN,1
sp|P08237|PFKAM_HUMAN;sp|P17858|PFKAL_HUMAN;sp|Q01813|PFKAP_HUMAN,1
sp|P08238|HS90B_HUMAN,19
sp|P08238|HS90B_HUMAN;sp|P14625|ENPL_HUMAN,2
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,7
sp|P08238|HS90B_HUMAN;sp|Q58FF8|H90B2_HUMAN,3
sp|P08240|SRPRA_HUMAN,18
sp|P08243|ASNS_HUMAN,7
sp|P08246|ELNE_HUMAN,5
sp|P08253|MMP2_HUMAN,2
sp|P08263|GSTA1_HUMAN;sp|P09210|GSTA2_HUMAN;sp|Q16772|GSTA3_HUMAN,1
sp|P08294|SODE_HUMAN,8
sp|P08311|CATG_HUMAN,13
sp|P08319|ADH4_HUMAN,3
sp|P08397|HEM3_HUMAN,4
sp|P08493|MGP_HUMAN,1
sp|P08514|ITA2B_HUMAN,5
sp|P08519|APOA_HUMAN,7
sp|P08559|ODPA_HUMAN,12
sp|P08559|ODPA_HUMAN;sp|P29803|ODPAT_HUMAN,5
sp|P08567|PLEK_HUMAN,8
sp|P08571|CD14_HUMAN,7
sp|P08572|CO4A2_HUMAN,18
sp|P08574|CY1_HUMAN,9
sp|P08575|PTPRC_HUMAN,30
sp|P08579|RU2B_HUMAN,4
sp|P08579|RU2B_HUMAN;sp|P09012|SNRPA_HUMAN,2
sp|P08581|MET_HUMAN,2
sp|P08582|TRFM_HUMAN,4
sp|P08590|MYL3_HUMAN,2
sp|P08603|CFAH_HUMAN,33
sp|P08603|CFAH_HUMAN;sp|Q02985|FHR3_HUMAN,2
sp|P08603|CFAH_HUMAN;sp|Q03591|FHR1_HUMAN,3
sp|P08621|RU17_HUMAN,16
sp|P08631|HCK_HUMAN,6
sp|P08637|FCG3A_HUMAN,1
sp|P08648|ITA5_HUMAN,8
sp|P08651|NFIC_HUMAN,2
sp|P08670|VIME_HUMAN,62
sp|P08670|VIME_HUMAN;sp|P14136|GFAP_HUMAN,1
sp|P08670|VIME_HUMAN;sp|P17661|DESM_HUMAN,2
sp|P08670|VIME_HUMAN;sp|P41219|PERI_HUMAN,3
sp|P08684|CP3A4_HUMAN,3
sp|P08684|CP3A4_HUMAN;sp|P24462|CP3A7_HUMAN,1
sp|P08697|A2AP_HUMAN,8
sp|P08708|RS17_HUMAN,7
sp|P08709|FA7_HUMAN,1
sp|P08727|K1C19_HUMAN,31
sp|P08727|K1C19_HUMAN;sp|P13646|K1C13_HUMAN,1
sp|P08727|K1C19_HUMAN;sp|Q04695|K1C17_HUMAN,2
sp|P08727|K1C19_HUMAN;sp|Q99456|K1C12_HUMAN,1
sp|P08729|K2C7_HUMAN,9
sp|P08754|GNAI3_HUMAN,7
sp|P08758|ANXA5_HUMAN,23
sp|P08779|K1C16_HUMAN,19
sp|P08842|STS_HUMAN,1
sp|P08865|RSSA_HUMAN,3
sp|P08913|ADA2A_HUMAN,1
sp|P08962|CD63_HUMAN,2
sp|P09001|RM03_HUMAN,10
sp|P09012|SNRPA_HUMAN,5
sp|P09038|FGF2_HUMAN,3
sp|P09086|PO2F2_HUMAN,1
sp|P09104|ENOG_HUMAN,14
sp|P09110|THIK_HUMAN,9
sp|P09132|SRP19_HUMAN,3
sp|P09211|GSTP1_HUMAN,13
sp|P09234|RU1C_HUMAN,2
sp|P09326|CD48_HUMAN,2
sp|P09327|VILI_HUMAN,31
sp|P09382|LEG1_HUMAN,9
sp|P09417|DHPR_HUMAN,7
sp|P09429|HMGB1_HUMAN,4
sp|P09455|RET1_HUMAN,10
sp|P09467|F16P1_HUMAN,10
sp|P09471|GNAO_HUMAN,6
sp|P09486|SPRC_HUMAN,6
sp|P09488|GSTM1_HUMAN;sp|P28161|GSTM2_HUMAN,1
sp|P09488|GSTM1_HUMAN;sp|P28161|GSTM2_HUMAN;sp|Q03013|GSTM4_HUMAN,1
sp|P09488|GSTM1_HUMAN;sp|Q03013|GSTM4_HUMAN,1
sp|P09493|TPM1_HUMAN,6
sp|P09496|CLCA_HUMAN,3
sp|P09497|CLCB_HUMAN,6
sp|P09525|ANXA4_HUMAN,25
sp|P09543|CN37_HUMAN,19
sp|P09601|HMOX1_HUMAN,5
sp|P09619|PGFRB_HUMAN,6
sp|P09619|PGFRB_HUMAN;sp|P10721|KIT_HUMAN;sp|P16234|PGFRA_HUMAN;sp|P17948|VGFR1_HUMAN;sp|P27361|MK03_HUMAN;sp|P28482|MK01_HUMAN;sp|P35916|VGFR3_HUMAN;sp|P35968|VGFR2_HUMAN;sp|P36888|FLT3_HUMAN;sp|Q9UBE8|NLK_HUMAN,1
sp|P09622|DLDH_HUMAN,19
sp|P09651|ROA1_HUMAN,4
sp|P09651|ROA1_HUMAN;sp|P51991|ROA3_HUMAN;sp|Q32P51|RA1L2_HUMAN,1
sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN,3
sp|P09661|RU2A_HUMAN,13
sp|P09668|CATH_HUMAN,5
sp|P09669|COX6C_HUMAN,7
sp|P09758|TACD2_HUMAN,1
sp|P09769|FGR_HUMAN,5
sp|P09871|C1S_HUMAN,13
sp|P09871|C1S_HUMAN;sp|P48740|MASP1_HUMAN,1
sp|P09874|PARP1_HUMAN,51
sp|P09884|DPOLA_HUMAN,2
sp|P09913|IFIT2_HUMAN,1
sp|P09914|IFIT1_HUMAN,5
sp|P09917|LOX5_HUMAN,11
sp|P09923|PPBI_HUMAN,1
sp|P09936|UCHL1_HUMAN,8
sp|P09960|LKHA4_HUMAN,29
sp|P09972|ALDOC_HUMAN,12
sp|P0C0L4|CO4A_HUMAN,1
sp|P0C0L4|CO4A_HUMAN;sp|P0C0L5|CO4B_HUMAN,50
sp|P0C0S5|H2AZ_HUMAN;sp|Q71UI9|H2AV_HUMAN,4
sp|P0C0S8|H2A1_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,2
sp|P0C1H6|H2BFM_HUMAN,1
sp|P0C1S8|WEE2_HUMAN,2
sp|P0C2W1|FBSP1_HUMAN,1
sp|P0C7I0|U17L8_HUMAN,1
sp|P0C7P0|CISD3_HUMAN,1
sp|P0C7P4|UCRIL_HUMAN,2
sp|P0C7P4|UCRIL_HUMAN;sp|P47985|UCRI_HUMAN,8
sp|P0C7T3|O56A5_HUMAN,1
sp|P0C7V7|SC11B_HUMAN,1
sp|P0C7X4|FHL19_HUMAN,1
sp|P0C854|CECR9_HUMAN,1
sp|P0C874|S31D3_HUMAN;sp|Q6ZUB0|S31D4_HUMAN,1
sp|P0CB38|PAB4L_HUMAN,4
sp|P0CB38|PAB4L_HUMAN;sp|Q13310|PABP4_HUMAN,2
sp|P0CG12|DERPC_HUMAN,6
sp|P0CG22|DR4L1_HUMAN,1
sp|P0CG22|DR4L1_HUMAN;sp|Q9BTZ2|DHRS4_HUMAN,1
sp|P0CG29|GST2_HUMAN;sp|P0CG30|GSTT2_HUMAN;sp|P30711|GSTT1_HUMAN,1
sp|P0CG38|POTEI_HUMAN,2
sp|P0CG38|POTEI_HUMAN;sp|P0CG39|POTEJ_HUMAN,2
sp|P0CG38|POTEI_HUMAN;sp|P0CG39|POTEJ_HUMAN;sp|Q6S8J3|POTEE_HUMAN,1
sp|P0CG38|POTEI_HUMAN;sp|P0CG39|POTEJ_HUMAN;sp|Q6S8J3|POTEE_HUMAN;sp|Q9BYX7|ACTBM_HUMAN,2
sp|P0CG38|POTEI_HUMAN;sp|P0CG39|POTEJ_HUMAN;sp|Q9BYX7|ACTBM_HUMAN,2
sp|P0CG39|POTEJ_HUMAN,1
sp|P0CG40|SP9_HUMAN;sp|Q8IXZ3|SP8_HUMAN,1
sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN;sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN,6
